"Plot Title: AV06-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578623, SEN S/N: 10578623)","Intensity, lum/ft² (LGR S/N: 10578623, SEN S/N: 10578623)","Coupler Attached (LGR S/N: 10578623)","Coupler Detached (LGR S/N: 10578623)","Host Connected (LGR S/N: 10578623)","Stopped (LGR S/N: 10578623)","End Of File (LGR S/N: 10578623)"
1801,04/22/15 01:00:00 PM,6.166,512.0,,,,,
1802,04/22/15 04:00:00 PM,7.882,304.0,,,,,
1803,04/22/15 07:00:00 PM,4.831,25.0,,,,,
1804,04/22/15 10:00:00 PM,2.624,0.0,,,,,
1805,04/23/15 01:00:00 AM,1.656,0.0,,,,,
1806,04/23/15 04:00:00 AM,1.221,0.0,,,,,
1807,04/23/15 07:00:00 AM,0.893,11.0,,,,,
1808,04/23/15 10:00:00 AM,2.943,256.0,,,,,
1809,04/23/15 01:00:00 PM,4.831,256.0,,,,,
1810,04/23/15 04:00:00 PM,4.207,86.0,,,,,
1811,04/23/15 07:00:00 PM,4.102,37.0,,,,,
1812,04/23/15 10:00:00 PM,1.872,0.0,,,,,
1813,04/24/15 01:00:00 AM,0.893,0.0,,,,,
1814,04/24/15 04:00:00 AM,0.674,0.0,,,,,
1815,04/24/15 07:00:00 AM,0.453,17.0,,,,,
1816,04/24/15 10:00:00 AM,1.980,384.0,,,,,
1817,04/24/15 01:00:00 PM,3.367,336.0,,,,,
1818,04/24/15 04:00:00 PM,3.155,200.0,,,,,
1819,04/24/15 07:00:00 PM,0.784,32.0,,,,,
1820,04/24/15 10:00:00 PM,1.003,0.0,,,,,
1821,04/25/15 01:00:00 AM,0.563,0.0,,,,,
1822,04/25/15 04:00:00 AM,0.563,0.0,,,,,
1823,04/25/15 07:00:00 AM,0.343,35.0,,,,,
1824,04/25/15 10:00:00 AM,1.980,576.0,,,,,
1825,04/25/15 01:00:00 PM,3.472,496.0,,,,,
1826,04/25/15 04:00:00 PM,4.623,416.0,,,,,
1827,04/25/15 07:00:00 PM,1.112,10.0,,,,,
1828,04/25/15 10:00:00 PM,0.674,0.0,,,,,
1829,04/26/15 01:00:00 AM,0.010,0.0,,,,,
1830,04/26/15 04:00:00 AM,-0.325,0.0,,,,,
1831,04/26/15 07:00:00 AM,-0.325,58.0,,,,,
1832,04/26/15 10:00:00 AM,0.453,304.0,,,,,
1833,04/26/15 01:00:00 PM,4.207,480.0,,,,,
1834,04/26/15 04:00:00 PM,7.179,400.0,,,,,
1835,04/26/15 07:00:00 PM,5.860,42.0,,,,,
1836,04/26/15 10:00:00 PM,4.727,0.0,,,,,
1837,04/27/15 01:00:00 AM,4.415,0.0,,,,,
1838,04/27/15 04:00:00 AM,4.415,0.0,,,,,
1839,04/27/15 07:00:00 AM,4.727,49.0,,,,,
1840,04/27/15 10:00:00 AM,7.280,208.0,,,,,
1841,04/27/15 01:00:00 PM,12.207,416.0,,,,,
1842,04/27/15 04:00:00 PM,13.942,320.0,,,,,
1843,04/27/15 07:00:00 PM,11.722,37.0,,,,,
1844,04/27/15 10:00:00 PM,10.357,0.0,,,,,
1845,04/28/15 01:00:00 AM,8.779,0.0,,,,,
1846,04/28/15 04:00:00 AM,8.282,0.0,,,,,
1847,04/28/15 07:00:00 AM,7.782,72.0,,,,,
1848,04/28/15 10:00:00 AM,8.879,80.0,,,,,
1849,04/28/15 01:00:00 PM,8.978,216.0,,,,,
1850,04/28/15 04:00:00 PM,8.978,67.0,,,,,
1851,04/28/15 07:00:00 PM,6.573,19.0,,,,,
1852,04/28/15 10:00:00 PM,4.623,0.0,,,,,
1853,04/29/15 01:00:00 AM,3.683,0.0,,,,,
1854,04/29/15 04:00:00 AM,2.088,0.0,,,,,
1855,04/29/15 07:00:00 AM,2.088,12.0,,,,,
1856,04/29/15 10:00:00 AM,4.519,464.0,,,,,
1857,04/29/15 01:00:00 PM,7.179,496.0,,,,,
1858,04/29/15 04:00:00 PM,8.481,400.0,,,,,
1859,04/29/15 07:00:00 PM,5.757,47.0,,,,,
1860,04/29/15 10:00:00 PM,4.623,0.0,,,,,
1861,04/30/15 01:00:00 AM,4.207,0.0,,,,,
1862,04/30/15 04:00:00 AM,3.472,0.0,,,,,
1863,04/30/15 07:00:00 AM,3.261,27.0,,,,,
1864,04/30/15 10:00:00 AM,4.415,224.0,,,,,
1865,04/30/15 01:00:00 PM,8.481,400.0,,,,,
1866,04/30/15 04:00:00 PM,11.236,336.0,,,,,
1867,04/30/15 07:00:00 PM,9.275,36.0,,,,,
1868,04/30/15 10:00:00 PM,6.877,0.0,,,,,
1869,05/01/15 01:00:00 AM,6.370,0.0,,,,,
1870,05/01/15 04:00:00 AM,5.655,0.0,,,,,
1871,05/01/15 07:00:00 AM,4.727,24.0,,,,,
1872,05/01/15 10:00:00 AM,7.381,216.0,,,,,
1873,05/01/15 01:00:00 PM,11.528,416.0,,,,,
1874,05/01/15 04:00:00 PM,13.173,400.0,,,,,
1875,05/01/15 07:00:00 PM,10.161,55.0,,,,,
1876,05/01/15 10:00:00 PM,7.381,0.0,,,,,
1877,05/02/15 01:00:00 AM,6.370,0.0,,,,,
1878,05/02/15 04:00:00 AM,5.655,0.0,,,,,
1879,05/02/15 07:00:00 AM,4.519,11.0,,,,,
1880,05/02/15 10:00:00 AM,6.370,256.0,,,,,
1881,05/02/15 01:00:00 PM,10.063,400.0,,,,,
1882,05/02/15 04:00:00 PM,12.207,496.0,,,,,
1883,05/02/15 07:00:00 PM,9.571,22.0,,,,,
1884,05/02/15 10:00:00 PM,6.573,0.0,,,,,
1885,05/03/15 01:00:00 AM,4.831,0.0,,,,,
1886,05/03/15 04:00:00 AM,4.415,0.0,,,,,
1887,05/03/15 07:00:00 AM,4.415,24.0,,,,,
1888,05/03/15 10:00:00 AM,7.983,216.0,,,,,
1889,05/03/15 01:00:00 PM,12.401,432.0,,,,,
1890,05/03/15 04:00:00 PM,14.325,416.0,,,,,
1891,05/03/15 07:00:00 PM,11.528,42.0,,,,,
1892,05/03/15 10:00:00 PM,8.382,0.0,,,,,
1893,05/04/15 01:00:00 AM,6.978,0.0,,,,,
1894,05/04/15 04:00:00 AM,6.775,0.0,,,,,
1895,05/04/15 07:00:00 AM,6.471,23.0,,,,,
1896,05/04/15 10:00:00 AM,9.373,224.0,,,,,
1897,05/04/15 01:00:00 PM,12.110,432.0,,,,,
1898,05/04/15 04:00:00 PM,12.497,352.0,,,,,
1899,05/04/15 07:00:00 PM,8.481,78.0,,,,,
1900,05/04/15 10:00:00 PM,6.064,0.0,,,,,
1901,05/05/15 01:00:00 AM,4.311,0.0,,,,,
1902,05/05/15 04:00:00 AM,3.367,0.0,,,,,
1903,05/05/15 07:00:00 AM,2.517,33.0,,,,,
1904,05/05/15 10:00:00 AM,3.472,256.0,,,,,
1905,05/05/15 01:00:00 PM,3.788,480.0,,,,,
1906,05/05/15 04:00:00 PM,2.624,144.0,,,,,
1907,05/05/15 07:00:00 PM,2.837,50.0,,,,,
1908,05/05/15 10:00:00 PM,2.088,0.0,,,,,
1909,05/06/15 01:00:00 AM,1.980,0.0,,,,,
1910,05/06/15 04:00:00 AM,1.330,0.0,,,,,
1911,05/06/15 07:00:00 AM,1.330,50.0,,,,,
1912,05/06/15 10:00:00 AM,3.683,496.0,,,,,
1913,05/06/15 01:00:00 PM,4.934,288.0,,,,,
1914,05/06/15 04:00:00 PM,5.141,109.0,,,,,
1915,05/06/15 07:00:00 PM,5.037,43.0,,,,,
1916,05/06/15 10:00:00 PM,2.943,0.0,,,,,
1917,05/07/15 01:00:00 AM,1.764,0.0,,,,,
1918,05/07/15 04:00:00 AM,1.112,0.0,,,,,
1919,05/07/15 07:00:00 AM,0.893,18.0,,,,,
1920,05/07/15 10:00:00 AM,3.788,208.0,,,,,
1921,05/07/15 01:00:00 PM,8.382,480.0,,,,,
1922,05/07/15 04:00:00 PM,9.866,184.0,,,,,
1923,05/07/15 07:00:00 PM,8.182,16.0,,,,,
1924,05/07/15 10:00:00 PM,5.552,0.0,,,,,
1925,05/08/15 01:00:00 AM,4.207,0.0,,,,,
1926,05/08/15 04:00:00 AM,3.367,0.0,,,,,
1927,05/08/15 07:00:00 AM,3.683,23.0,,,,,
1928,05/08/15 10:00:00 AM,7.481,304.0,,,,,
1929,05/08/15 01:00:00 PM,11.722,416.0,,,,,
1930,05/08/15 04:00:00 PM,17.379,352.0,,,,,
1931,05/08/15 07:00:00 PM,11.236,23.0,,,,,
1932,05/08/15 10:00:00 PM,8.581,0.0,,,,,
1933,05/09/15 01:00:00 AM,7.481,0.0,,,,,
1934,05/09/15 04:00:00 AM,6.674,0.0,,,,,
1935,05/09/15 07:00:00 AM,6.573,21.0,,,,,
1936,05/09/15 10:00:00 AM,10.651,256.0,,,,,
1937,05/09/15 01:00:00 PM,14.421,496.0,,,,,
1938,05/09/15 04:00:00 PM,21.282,416.0,,,,,
1939,05/09/15 07:00:00 PM,13.461,61.0,,,,,
1940,05/09/15 10:00:00 PM,10.455,0.0,,,,,
1941,05/10/15 01:00:00 AM,9.077,0.0,,,,,
1942,05/10/15 04:00:00 AM,8.581,0.0,,,,,
1943,05/10/15 07:00:00 AM,8.581,77.0,,,,,
1944,05/10/15 10:00:00 AM,11.722,304.0,,,,,
1945,05/10/15 01:00:00 PM,14.804,184.0,,,,,
1946,05/10/15 04:00:00 PM,14.134,384.0,,,,,
1947,05/10/15 07:00:00 PM,11.916,55.0,,,,,
1948,05/10/15 10:00:00 PM,9.077,0.0,,,,,
1949,05/11/15 01:00:00 AM,8.082,0.0,,,,,
1950,05/11/15 04:00:00 AM,7.280,0.0,,,,,
1951,05/11/15 07:00:00 AM,6.064,17.0,,,,,
1952,05/11/15 10:00:00 AM,6.166,118.0,,,,,
1953,05/11/15 01:00:00 PM,6.978,118.0,,,,,
1954,05/11/15 04:00:00 PM,6.370,63.0,,,,,
1955,05/11/15 07:00:00 PM,6.166,5.0,,,,,
1956,05/11/15 10:00:00 PM,5.757,0.0,,,,,
1957,05/12/15 01:00:00 AM,5.450,0.0,,,,,
1958,05/12/15 04:00:00 AM,5.450,0.0,,,,,
1959,05/12/15 07:00:00 AM,5.244,21.0,,,,,
1960,05/12/15 10:00:00 AM,6.064,90.0,,,,,
1961,05/12/15 01:00:00 PM,7.782,144.0,,,,,
1962,05/12/15 04:00:00 PM,7.179,55.0,,,,,
1963,05/12/15 07:00:00 PM,6.471,22.0,,,,,
1964,05/12/15 10:00:00 PM,5.655,0.0,,,,,
1965,05/13/15 01:00:00 AM,5.552,0.0,,,,,
1966,05/13/15 04:00:00 AM,5.347,0.0,,,,,
1967,05/13/15 07:00:00 AM,5.141,27.0,,,,,
1968,05/13/15 10:00:00 AM,5.450,176.0,,,,,
1969,05/13/15 01:00:00 PM,5.860,192.0,,,,,
1970,05/13/15 04:00:00 PM,6.064,152.0,,,,,
1971,05/13/15 07:00:00 PM,5.757,72.0,,,,,
1972,05/13/15 10:00:00 PM,5.141,0.0,,,,,
1973,05/14/15 01:00:00 AM,4.207,0.0,,,,,
1974,05/14/15 04:00:00 AM,3.788,0.0,,,,,
1975,05/14/15 07:00:00 AM,3.472,21.0,,,,,
1976,05/14/15 10:00:00 AM,6.268,168.0,,,,,
1977,05/14/15 01:00:00 PM,8.581,416.0,,,,,
1978,05/14/15 04:00:00 PM,11.334,576.0,,,,,
1979,05/14/15 07:00:00 PM,9.176,136.0,,,,,
1980,05/14/15 10:00:00 PM,7.882,0.0,,,,,
1981,05/15/15 01:00:00 AM,7.481,0.0,,,,,
1982,05/15/15 04:00:00 AM,7.179,0.0,,,,,
1983,05/15/15 07:00:00 AM,6.877,36.0,,,,,
1984,05/15/15 10:00:00 AM,7.179,152.0,,,,,
1985,05/15/15 01:00:00 PM,7.983,77.0,,,,,
1986,05/15/15 04:00:00 PM,7.882,89.0,,,,,
1987,05/15/15 07:00:00 PM,8.182,36.0,,,,,
1988,05/15/15 10:00:00 PM,7.582,0.0,,,,,
1989,05/16/15 01:00:00 AM,6.775,0.0,,,,,
1990,05/16/15 04:00:00 AM,6.064,0.0,,,,,
1991,05/16/15 07:00:00 AM,5.655,29.0,,,,,
1992,05/16/15 10:00:00 AM,6.370,144.0,,,,,
1993,05/16/15 01:00:00 PM,7.280,232.0,,,,,
1994,05/16/15 04:00:00 PM,7.381,184.0,,,,,
1995,05/16/15 07:00:00 PM,7.079,42.0,,,,,
1996,05/16/15 10:00:00 PM,6.674,0.0,,,,,
1997,05/17/15 01:00:00 AM,6.370,0.0,,,,,
1998,05/17/15 04:00:00 AM,5.962,0.0,,,,,
1999,05/17/15 07:00:00 AM,5.757,65.0,,,,,
2000,05/17/15 10:00:00 AM,7.179,256.0,,,,,
2001,05/17/15 01:00:00 PM,10.161,448.0,,,,,
2002,05/17/15 04:00:00 PM,12.497,320.0,,,,,
2003,05/17/15 07:00:00 PM,10.553,68.0,,,,,
2004,05/17/15 10:00:00 PM,8.779,0.0,,,,,
2005,05/18/15 01:00:00 AM,7.582,0.0,,,,,
2006,05/18/15 04:00:00 AM,7.179,0.0,,,,,
2007,05/18/15 07:00:00 AM,7.782,64.0,,,,,
2008,05/18/15 10:00:00 AM,11.041,448.0,,,,,
2009,05/18/15 01:00:00 PM,12.013,288.0,,,,,
2010,05/18/15 04:00:00 PM,11.916,168.0,,,,,
2011,05/18/15 07:00:00 PM,12.207,88.0,,,,,
2012,05/18/15 10:00:00 PM,10.455,0.0,,,,,
2013,05/19/15 01:00:00 AM,8.978,0.0,,,,,
2014,05/19/15 04:00:00 AM,8.282,0.0,,,,,
2015,05/19/15 07:00:00 AM,7.682,23.0,,,,,
2016,05/19/15 10:00:00 AM,10.748,240.0,,,,,
2017,05/19/15 01:00:00 PM,13.076,144.0,,,,,
2018,05/19/15 04:00:00 PM,11.528,125.0,,,,,
2019,05/19/15 07:00:00 PM,11.625,50.0,,,,,
2020,05/19/15 10:00:00 PM,10.944,0.0,,,,,
2021,05/20/15 01:00:00 AM,9.768,0.0,,,,,
2022,05/20/15 04:00:00 AM,8.082,0.0,,,,,
2023,05/20/15 07:00:00 AM,7.582,22.0,,,,,
2024,05/20/15 10:00:00 AM,10.846,216.0,,,,,
2025,05/20/15 01:00:00 PM,14.325,512.0,,,,,
2026,05/20/15 04:00:00 PM,15.664,512.0,,,,,
2027,05/20/15 07:00:00 PM,14.325,75.0,,,,,
2028,05/20/15 10:00:00 PM,12.013,0.0,,,,,
2029,05/21/15 01:00:00 AM,10.553,0.0,,,,,
2030,05/21/15 04:00:00 AM,9.275,0.0,,,,,
2031,05/21/15 07:00:00 AM,9.275,56.0,,,,,
2032,05/21/15 10:00:00 AM,11.625,304.0,,,,,
2033,05/21/15 01:00:00 PM,14.421,272.0,,,,,
2034,05/21/15 04:00:00 PM,15.760,496.0,,,,,
2035,05/21/15 07:00:00 PM,14.325,38.0,,,,,
2036,05/21/15 10:00:00 PM,13.076,0.0,,,,,
2037,05/22/15 01:00:00 AM,12.013,0.0,,,,,
2038,05/22/15 04:00:00 AM,10.748,0.0,,,,,
2039,05/22/15 07:00:00 AM,10.553,48.0,,,,,
2040,05/22/15 10:00:00 AM,12.013,288.0,,,,,
2041,05/22/15 01:00:00 PM,10.455,17.0,,,,,
2042,05/22/15 04:00:00 PM,10.357,58.0,,,,,
2043,05/22/15 07:00:00 PM,9.669,13.0,,,,,
2044,05/22/15 10:00:00 PM,9.176,0.0,,,,,
2045,05/23/15 01:00:00 AM,8.481,0.0,,,,,
2046,05/23/15 04:00:00 AM,7.782,0.0,,,,,
2047,05/23/15 07:00:00 AM,7.481,33.0,,,,,
2048,05/23/15 10:00:00 AM,8.082,144.0,,,,,
2049,05/23/15 01:00:00 PM,9.768,160.0,,,,,
2050,05/23/15 04:00:00 PM,9.768,176.0,,,,,
2051,05/23/15 07:00:00 PM,9.077,21.0,,,,,
2052,05/23/15 10:00:00 PM,8.581,0.0,,,,,
2053,05/24/15 01:00:00 AM,8.481,0.0,,,,,
2054,05/24/15 04:00:00 AM,8.082,0.0,,,,,
2055,05/24/15 07:00:00 AM,7.983,74.0,,,,,
2056,05/24/15 10:00:00 AM,8.879,224.0,,,,,
2057,05/24/15 01:00:00 PM,9.275,224.0,,,,,
2058,05/24/15 04:00:00 PM,9.768,208.0,,,,,
2059,05/24/15 07:00:00 PM,9.373,25.0,,,,,
2060,05/24/15 10:00:00 PM,8.680,0.0,,,,,
2061,05/25/15 01:00:00 AM,8.282,0.0,,,,,
2062,05/25/15 04:00:00 AM,7.682,0.0,,,,,
2063,05/25/15 07:00:00 AM,7.079,44.0,,,,,
2064,05/25/15 10:00:00 AM,9.472,2560.0,,,,,
2065,05/25/15 01:00:00 PM,10.455,168.0,,,,,
2066,05/25/15 04:00:00 PM,11.916,152.0,,,,,
2067,05/25/15 07:00:00 PM,10.063,36.0,,,,,
2068,05/25/15 10:00:00 PM,8.779,0.0,,,,,
2069,05/26/15 01:00:00 AM,8.182,0.0,,,,,
2070,05/26/15 04:00:00 AM,7.882,0.0,,,,,
2071,05/26/15 07:00:00 AM,7.481,39.0,,,,,
2072,05/26/15 10:00:00 AM,8.481,224.0,,,,,
2073,05/26/15 01:00:00 PM,10.455,432.0,,,,,
2074,05/26/15 04:00:00 PM,10.357,136.0,,,,,
2075,05/26/15 07:00:00 PM,9.965,19.0,,,,,
2076,05/26/15 10:00:00 PM,9.472,0.0,,,,,
2077,05/27/15 01:00:00 AM,9.077,0.0,,,,,
2078,05/27/15 04:00:00 AM,8.680,0.0,,,,,
2079,05/27/15 07:00:00 AM,8.182,22.0,,,,,
2080,05/27/15 10:00:00 AM,10.944,1344.0,,,,,
2081,05/27/15 01:00:00 PM,14.421,416.0,,,,,
2082,05/27/15 04:00:00 PM,15.951,352.0,,,,,
2083,05/27/15 07:00:00 PM,14.230,32.0,,,,,
2084,05/27/15 10:00:00 PM,11.819,0.0,,,,,
2085,05/28/15 01:00:00 AM,10.161,0.0,,,,,
2086,05/28/15 04:00:00 AM,9.077,0.0,,,,,
2087,05/28/15 07:00:00 AM,8.779,26.0,,,,,
2088,05/28/15 10:00:00 AM,12.594,512.0,,,,,
2089,05/28/15 01:00:00 PM,16.332,304.0,,,,,
2090,05/28/15 04:00:00 PM,18.901,448.0,,,,,
2091,05/28/15 07:00:00 PM,17.379,136.0,,,,,
2092,05/28/15 10:00:00 PM,14.517,0.0,,,,,
2093,05/29/15 01:00:00 AM,12.304,0.0,,,,,
2094,05/29/15 04:00:00 AM,12.013,0.0,,,,,
2095,05/29/15 07:00:00 AM,12.207,47.0,,,,,
2096,05/29/15 10:00:00 AM,15.951,512.0,,,,,
2097,05/29/15 01:00:00 PM,18.616,464.0,,,,,
2098,05/29/15 04:00:00 PM,19.853,416.0,,,,,
2099,05/29/15 07:00:00 PM,17.665,49.0,,,,,
2100,05/29/15 10:00:00 PM,14.900,0.0,,,,,
2101,05/30/15 01:00:00 AM,12.690,0.0,,,,,
2102,05/30/15 04:00:00 AM,11.139,0.0,,,,,
2103,05/30/15 07:00:00 AM,9.965,26.0,,,,,
2104,05/30/15 10:00:00 AM,14.325,480.0,,,,,
2105,05/30/15 01:00:00 PM,16.903,480.0,,,,,
2106,05/30/15 04:00:00 PM,17.760,400.0,,,,,
2107,05/30/15 07:00:00 PM,16.141,45.0,,,,,
2108,05/30/15 10:00:00 PM,12.883,0.0,,,,,
2109,05/31/15 01:00:00 AM,11.236,0.0,,,,,
2110,05/31/15 04:00:00 AM,10.259,0.0,,,,,
2111,05/31/15 07:00:00 AM,10.357,86.0,,,,,
2112,05/31/15 10:00:00 AM,13.846,416.0,,,,,
2113,05/31/15 01:00:00 PM,18.236,512.0,,,,,
2114,05/31/15 04:00:00 PM,19.472,368.0,,,,,
2115,05/31/15 07:00:00 PM,17.475,120.0,,,,,
2116,05/31/15 10:00:00 PM,14.613,0.0,,,,,
2117,06/01/15 01:00:00 AM,13.269,0.0,,,,,
2118,06/01/15 04:00:00 AM,11.916,0.0,,,,,
2119,06/01/15 07:00:00 AM,11.722,91.0,,,,,
2120,06/01/15 10:00:00 AM,10.748,18.0,,,,,
2121,06/01/15 01:00:00 PM,10.944,72.0,,,,,
2122,06/01/15 04:00:00 PM,11.139,184.0,,,,,
2123,06/01/15 07:00:00 PM,10.944,47.0,,,,,
2124,06/01/15 10:00:00 PM,9.866,0.0,,,,,
2125,06/02/15 01:00:00 AM,9.275,0.0,,,,,
2126,06/02/15 04:00:00 AM,8.282,0.0,,,,,
2127,06/02/15 07:00:00 AM,8.182,70.0,,,,,
2128,06/02/15 10:00:00 AM,8.382,111.0,,,,,
2129,06/02/15 01:00:00 PM,9.077,216.0,,,,,
2130,06/02/15 04:00:00 PM,9.571,152.0,,,,,
2131,06/02/15 07:00:00 PM,9.176,52.0,,,,,
2132,06/02/15 10:00:00 PM,7.882,0.0,,,,,
2133,06/03/15 01:00:00 AM,7.582,0.0,,,,,
2134,06/03/15 04:00:00 AM,7.079,0.0,,,,,
2135,06/03/15 07:00:00 AM,7.079,39.0,,,,,
2136,06/03/15 10:00:00 AM,7.882,200.0,,,,,
2137,06/03/15 01:00:00 PM,9.077,152.0,,,,,
2138,06/03/15 04:00:00 PM,9.866,224.0,,,,,
2139,06/03/15 07:00:00 PM,9.373,55.0,,,,,
2140,06/03/15 10:00:00 PM,8.382,0.0,,,,,
2141,06/04/15 01:00:00 AM,8.082,0.0,,,,,
2142,06/04/15 04:00:00 AM,7.983,0.0,,,,,
2143,06/04/15 07:00:00 AM,7.983,60.0,,,,,
2144,06/04/15 10:00:00 AM,9.275,256.0,,,,,
2145,06/04/15 01:00:00 PM,12.594,768.0,,,,,
2146,06/04/15 04:00:00 PM,13.558,352.0,,,,,
2147,06/04/15 07:00:00 PM,11.528,70.0,,,,,
2148,06/04/15 10:00:00 PM,9.965,0.0,,,,,
2149,06/05/15 01:00:00 AM,8.680,0.0,,,,,
2150,06/05/15 04:00:00 AM,8.182,0.0,,,,,
2151,06/05/15 07:00:00 AM,8.082,23.0,,,,,
2152,06/05/15 10:00:00 AM,13.654,272.0,,,,,
2153,06/05/15 01:00:00 PM,15.855,400.0,,,,,
2154,06/05/15 04:00:00 PM,17.855,384.0,,,,,
2155,06/05/15 07:00:00 PM,16.332,17.0,,,,,
2156,06/05/15 10:00:00 PM,13.365,0.0,,,,,
2157,06/06/15 01:00:00 AM,11.528,0.0,,,,,
2158,06/06/15 04:00:00 AM,10.357,0.0,,,,,
2159,06/06/15 07:00:00 AM,10.063,26.0,,,,,
2160,06/06/15 10:00:00 AM,16.046,336.0,,,,,
2161,06/06/15 01:00:00 PM,17.950,400.0,,,,,
2162,06/06/15 04:00:00 PM,20.138,400.0,,,,,
2163,06/06/15 07:00:00 PM,18.236,20.0,,,,,
2164,06/06/15 10:00:00 PM,15.091,0.0,,,,,
2165,06/07/15 01:00:00 AM,13.076,0.0,,,,,
2166,06/07/15 04:00:00 AM,12.013,0.0,,,,,
2167,06/07/15 07:00:00 AM,11.722,24.0,,,,,
2168,06/07/15 10:00:00 AM,18.045,272.0,,,,,
2169,06/07/15 01:00:00 PM,19.758,400.0,,,,,
2170,06/07/15 04:00:00 PM,21.855,384.0,,,,,
2171,06/07/15 07:00:00 PM,19.662,14.0,,,,,
2172,06/07/15 10:00:00 PM,16.141,0.0,,,,,
2173,06/08/15 01:00:00 AM,14.325,0.0,,,,,
2174,06/08/15 04:00:00 AM,13.365,0.0,,,,,
2175,06/08/15 07:00:00 AM,12.883,25.0,,,,,
2176,06/08/15 10:00:00 AM,19.948,400.0,,,,,
2177,06/08/15 01:00:00 PM,20.996,400.0,,,,,
2178,06/08/15 04:00:00 PM,22.812,384.0,,,,,
2179,06/08/15 07:00:00 PM,20.234,14.0,,,,,
2180,06/08/15 10:00:00 PM,16.523,0.0,,,,,
2181,06/09/15 01:00:00 AM,14.421,0.0,,,,,
2182,06/09/15 04:00:00 AM,13.269,0.0,,,,,
2183,06/09/15 07:00:00 AM,12.304,27.0,,,,,
2184,06/09/15 10:00:00 AM,19.282,496.0,,,,,
2185,06/09/15 01:00:00 PM,20.424,416.0,,,,,
2186,06/09/15 04:00:00 PM,22.142,400.0,,,,,
2187,06/09/15 07:00:00 PM,18.901,102.0,,,,,
2188,06/09/15 10:00:00 PM,15.378,0.0,,,,,
2189,06/10/15 01:00:00 AM,12.207,0.0,,,,,
2190,06/10/15 04:00:00 AM,10.651,0.0,,,,,
2191,06/10/15 07:00:00 AM,9.965,28.0,,,,,
2192,06/10/15 10:00:00 AM,17.189,704.0,,,,,
2193,06/10/15 01:00:00 PM,17.665,432.0,,,,,
2194,06/10/15 04:00:00 PM,18.996,416.0,,,,,
2195,06/10/15 07:00:00 PM,16.808,22.0,,,,,
2196,06/10/15 10:00:00 PM,13.750,0.0,,,,,
2197,06/11/15 01:00:00 AM,11.139,0.0,,,,,
2198,06/11/15 04:00:00 AM,9.866,0.0,,,,,
2199,06/11/15 07:00:00 AM,9.176,27.0,,,,,
2200,06/11/15 10:00:00 AM,15.951,960.0,,,,,
2201,06/11/15 01:00:00 PM,17.094,416.0,,,,,
2202,06/11/15 04:00:00 PM,19.377,400.0,,,,,
2203,06/11/15 07:00:00 PM,15.760,13.0,,,,,
2204,06/11/15 10:00:00 PM,12.207,0.0,,,,,
2205,06/12/15 01:00:00 AM,9.866,0.0,,,,,
2206,06/12/15 04:00:00 AM,8.282,0.0,,,,,
2207,06/12/15 07:00:00 AM,7.280,34.0,,,,,
2208,06/12/15 10:00:00 AM,7.682,124.0,,,,,
2209,06/12/15 01:00:00 PM,12.497,416.0,,,,,
2210,06/12/15 04:00:00 PM,14.517,416.0,,,,,
2211,06/12/15 07:00:00 PM,12.013,18.0,,,,,
2212,06/12/15 10:00:00 PM,9.077,0.0,,,,,
2213,06/13/15 01:00:00 AM,7.882,0.0,,,,,
2214,06/13/15 04:00:00 AM,5.860,0.0,,,,,
2215,06/13/15 07:00:00 AM,5.552,26.0,,,,,
2216,06/13/15 10:00:00 AM,13.269,1152.0,,,,,
2217,06/13/15 01:00:00 PM,15.091,608.0,,,,,
2218,06/13/15 04:00:00 PM,16.141,512.0,,,,,
2219,06/13/15 07:00:00 PM,13.558,18.0,,,,,
2220,06/13/15 10:00:00 PM,9.965,0.0,,,,,
2221,06/14/15 01:00:00 AM,8.182,0.0,,,,,
2222,06/14/15 04:00:00 AM,7.381,0.0,,,,,
2223,06/14/15 07:00:00 AM,7.882,28.0,,,,,
2224,06/14/15 10:00:00 AM,16.808,768.0,,,,,
2225,06/14/15 01:00:00 PM,17.760,416.0,,,,,
2226,06/14/15 04:00:00 PM,19.092,184.0,,,,,
2227,06/14/15 07:00:00 PM,17.189,16.0,,,,,
2228,06/14/15 10:00:00 PM,13.461,0.0,,,,,
2229,06/15/15 01:00:00 AM,12.013,0.0,,,,,
2230,06/15/15 04:00:00 AM,11.041,0.0,,,,,
2231,06/15/15 07:00:00 AM,11.528,36.0,,,,,
2232,06/15/15 10:00:00 AM,17.475,288.0,,,,,
2233,06/15/15 01:00:00 PM,20.234,480.0,,,,,
2234,06/15/15 04:00:00 PM,21.569,432.0,,,,,
2235,06/15/15 07:00:00 PM,18.521,19.0,,,,,
2236,06/15/15 10:00:00 PM,14.421,0.0,,,,,
2237,06/16/15 01:00:00 AM,12.787,0.0,,,,,
2238,06/16/15 04:00:00 AM,11.139,0.0,,,,,
2239,06/16/15 07:00:00 AM,10.161,28.0,,,,,
2240,06/16/15 10:00:00 AM,17.760,480.0,,,,,
2241,06/16/15 01:00:00 PM,17.950,432.0,,,,,
2242,06/16/15 01:26:54 PM,,,Logged,,,,
2243,06/16/15 01:27:37 PM,,,,Logged,,,
2244,06/16/15 01:27:52 PM,,,Logged,,,,
2245,06/16/15 01:28:16 PM,,,,Logged,,,
