"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578650, SEN S/N: 10578650, LBL: TEMP)","Intensity, Lux (LGR S/N: 10578650, SEN S/N: 10578650, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 10578650)","Host Connected (LGR S/N: 10578650)","Stopped (LGR S/N: 10578650)","End Of File (LGR S/N: 10578650)"
1862,05/06/16 04:00:00 AM,6.978,0.0,,,,
1863,05/06/16 07:00:00 AM,6.877,376.7,,,,
1864,05/06/16 10:00:00 AM,8.382,871.9,,,,
1865,05/06/16 01:00:00 PM,11.041,1151.7,,,,
1866,05/06/16 04:00:00 PM,11.722,1205.6,,,,
1867,05/06/16 07:00:00 PM,11.431,96.9,,,,
1868,05/06/16 10:00:00 PM,10.455,0.0,,,,
1869,05/07/16 01:00:00 AM,10.161,0.0,,,,
1870,05/07/16 04:00:00 AM,9.472,0.0,,,,
1871,05/07/16 07:00:00 AM,9.866,409.0,,,,
1872,05/07/16 10:00:00 AM,11.041,914.9,,,,
1873,05/07/16 01:00:00 PM,13.269,1205.6,,,,
1874,05/07/16 04:00:00 PM,12.883,592.0,,,,
1875,05/07/16 07:00:00 PM,11.722,75.3,,,,
1876,05/07/16 10:00:00 PM,10.259,0.0,,,,
1877,05/08/16 01:00:00 AM,9.077,0.0,,,,
1878,05/08/16 04:00:00 AM,8.382,0.0,,,,
1879,05/08/16 07:00:00 AM,6.573,366.0,,,,
1880,05/08/16 10:00:00 AM,6.471,1377.8,,,,
1881,05/08/16 01:00:00 PM,8.779,1377.8,,,,
1882,05/08/16 04:00:00 PM,7.782,656.6,,,,
1883,05/08/16 07:00:00 PM,6.978,258.3,,,,
1884,05/08/16 10:00:00 PM,5.037,0.0,,,,
1885,05/09/16 01:00:00 AM,3.893,0.0,,,,
1886,05/09/16 04:00:00 AM,3.472,0.0,,,,
1887,05/09/16 07:00:00 AM,3.049,258.3,,,,
1888,05/09/16 10:00:00 AM,4.934,1550.0,,,,
1889,05/09/16 01:00:00 PM,7.179,3788.9,,,,
1890,05/09/16 04:00:00 PM,7.280,1894.5,,,,
1891,05/09/16 07:00:00 PM,6.166,75.3,,,,
1892,05/09/16 10:00:00 PM,5.141,0.0,,,,
1893,05/10/16 01:00:00 AM,4.623,0.0,,,,
1894,05/10/16 04:00:00 AM,3.998,0.0,,,,
1895,05/10/16 07:00:00 AM,4.727,462.9,,,,
1896,05/10/16 10:00:00 AM,6.674,990.3,,,,
1897,05/10/16 01:00:00 PM,9.965,1894.5,,,,
1898,05/10/16 04:00:00 PM,9.472,602.8,,,,
1899,05/10/16 07:00:00 PM,8.282,75.3,,,,
1900,05/10/16 10:00:00 PM,6.775,0.0,,,,
1901,05/11/16 01:00:00 AM,6.064,0.0,,,,
1902,05/11/16 04:00:00 AM,5.655,0.0,,,,
1903,05/11/16 07:00:00 AM,6.064,613.5,,,,
1904,05/11/16 10:00:00 AM,8.581,990.3,,,,
1905,05/11/16 01:00:00 PM,11.625,1334.7,,,,
1906,05/11/16 04:00:00 PM,11.431,602.8,,,,
1907,05/11/16 07:00:00 PM,10.651,96.9,,,,
1908,05/11/16 10:00:00 PM,9.275,0.0,,,,
1909,05/12/16 01:00:00 AM,8.481,0.0,,,,
1910,05/12/16 04:00:00 AM,7.983,0.0,,,,
1911,05/12/16 07:00:00 AM,7.782,462.9,,,,
1912,05/12/16 10:00:00 AM,9.176,1011.8,,,,
1913,05/12/16 01:00:00 PM,11.916,1324.0,,,,
1914,05/12/16 04:00:00 PM,11.625,1065.6,,,,
1915,05/12/16 07:00:00 PM,10.846,301.4,,,,
1916,05/12/16 10:00:00 PM,9.472,0.0,,,,
1917,05/13/16 01:00:00 AM,8.481,0.0,,,,
1918,05/13/16 04:00:00 AM,8.182,0.0,,,,
1919,05/13/16 07:00:00 AM,8.481,495.1,,,,
1920,05/13/16 10:00:00 AM,10.651,1033.3,,,,
1921,05/13/16 01:00:00 PM,13.461,2755.6,,,,
1922,05/13/16 04:00:00 PM,13.750,1808.3,,,,
1923,05/13/16 07:00:00 PM,13.076,215.3,,,,
1924,05/13/16 10:00:00 PM,11.236,0.0,,,,
1925,05/14/16 01:00:00 AM,10.259,0.0,,,,
1926,05/14/16 04:00:00 AM,9.472,0.0,,,,
1927,05/14/16 07:00:00 AM,9.472,75.3,,,,
1928,05/14/16 10:00:00 AM,10.455,1894.5,,,,
1929,05/14/16 01:00:00 PM,11.041,4477.8,,,,
1930,05/14/16 04:00:00 PM,9.866,387.5,,,,
1931,05/14/16 07:00:00 PM,8.680,32.3,,,,
1932,05/14/16 10:00:00 PM,7.782,0.0,,,,
1933,05/15/16 01:00:00 AM,7.280,0.0,,,,
1934,05/15/16 04:00:00 AM,6.877,0.0,,,,
1935,05/15/16 07:00:00 AM,6.471,75.3,,,,
1936,05/15/16 10:00:00 AM,7.179,1130.2,,,,
1937,05/15/16 01:00:00 PM,7.381,947.2,,,,
1938,05/15/16 04:00:00 PM,7.481,914.9,,,,
1939,05/15/16 07:00:00 PM,7.280,215.3,,,,
1940,05/15/16 10:00:00 PM,6.978,0.0,,,,
1941,05/16/16 01:00:00 AM,6.775,0.0,,,,
1942,05/16/16 04:00:00 AM,6.573,0.0,,,,
1943,05/16/16 07:00:00 AM,6.471,107.6,,,,
1944,05/16/16 10:00:00 AM,7.179,1636.1,,,,
1945,05/16/16 01:00:00 PM,7.582,1205.6,,,,
1946,05/16/16 04:00:00 PM,7.882,559.7,,,,
1947,05/16/16 07:00:00 PM,7.481,161.5,,,,
1948,05/16/16 10:00:00 PM,7.179,0.0,,,,
1949,05/17/16 01:00:00 AM,6.674,0.0,,,,
1950,05/17/16 04:00:00 AM,5.141,0.0,,,,
1951,05/17/16 07:00:00 AM,4.934,441.3,,,,
1952,05/17/16 10:00:00 AM,6.978,882.6,,,,
1953,05/17/16 01:00:00 PM,9.768,2755.6,,,,
1954,05/17/16 04:00:00 PM,10.748,1550.0,,,,
1955,05/17/16 07:00:00 PM,10.259,602.8,,,,
1956,05/17/16 10:00:00 PM,9.077,0.0,,,,
1957,05/18/16 01:00:00 AM,8.382,0.0,,,,
1958,05/18/16 04:00:00 AM,7.882,0.0,,,,
1959,05/18/16 07:00:00 AM,8.082,462.9,,,,
1960,05/18/16 10:00:00 AM,9.373,1141.0,,,,
1961,05/18/16 01:00:00 PM,10.455,1550.0,,,,
1962,05/18/16 04:00:00 PM,10.161,2152.8,,,,
1963,05/18/16 07:00:00 PM,8.879,279.9,,,,
1964,05/18/16 10:00:00 PM,6.775,0.0,,,,
1965,05/19/16 01:00:00 AM,4.831,0.0,,,,
1966,05/19/16 04:00:00 AM,3.788,0.0,,,,
1967,05/19/16 07:00:00 AM,3.049,139.9,,,,
1968,05/19/16 10:00:00 AM,4.415,2669.5,,,,
1969,05/19/16 01:00:00 PM,5.552,4650.0,,,,
1970,05/19/16 04:00:00 PM,5.552,1894.5,,,,
1971,05/19/16 07:00:00 PM,4.934,538.2,,,,
1972,05/19/16 10:00:00 PM,4.102,0.0,,,,
1973,05/20/16 01:00:00 AM,3.367,0.0,,,,
1974,05/20/16 04:00:00 AM,2.837,0.0,,,,
1975,05/20/16 07:00:00 AM,2.517,484.4,,,,
1976,05/20/16 10:00:00 AM,4.311,1259.4,,,,
1977,05/20/16 01:00:00 PM,6.166,753.5,,,,
1978,05/20/16 04:00:00 PM,6.573,430.6,,,,
1979,05/20/16 07:00:00 PM,6.268,53.8,,,,
1980,05/20/16 10:00:00 PM,5.141,0.0,,,,
1981,05/21/16 01:00:00 AM,5.244,0.0,,,,
1982,05/21/16 04:00:00 AM,5.347,0.0,,,,
1983,05/21/16 07:00:00 AM,4.727,118.4,,,,
1984,05/21/16 10:00:00 AM,4.934,1205.6,,,,
1985,05/21/16 01:00:00 PM,5.655,1130.2,,,,
1986,05/21/16 04:00:00 PM,6.573,1894.5,,,,
1987,05/21/16 07:00:00 PM,5.962,312.2,,,,
1988,05/21/16 10:00:00 PM,5.141,0.0,,,,
1989,05/22/16 01:00:00 AM,4.727,0.0,,,,
1990,05/22/16 04:00:00 AM,4.415,0.0,,,,
1991,05/22/16 07:00:00 AM,4.415,710.4,,,,
1992,05/22/16 10:00:00 AM,5.962,3100.0,,,,
1993,05/22/16 01:00:00 PM,6.877,3272.2,,,,
1994,05/22/16 04:00:00 PM,6.573,452.1,,,,
1995,05/22/16 07:00:00 PM,5.962,258.3,,,,
1996,05/22/16 10:00:00 PM,5.347,0.0,,,,
1997,05/23/16 01:00:00 AM,5.141,0.0,,,,
1998,05/23/16 04:00:00 AM,4.934,0.0,,,,
1999,05/23/16 07:00:00 AM,4.934,376.7,,,,
2000,05/23/16 10:00:00 AM,6.064,1550.0,,,,
2001,05/23/16 01:00:00 PM,6.674,936.5,,,,
2002,05/23/16 04:00:00 PM,6.775,775.0,,,,
2003,05/23/16 07:00:00 PM,6.775,742.7,,,,
2004,05/23/16 10:00:00 PM,6.064,0.0,,,,
2005,05/24/16 01:00:00 AM,5.962,0.0,,,,
2006,05/24/16 04:00:00 AM,5.962,0.0,,,,
2007,05/24/16 07:00:00 AM,6.064,279.9,,,,
2008,05/24/16 10:00:00 AM,7.079,2497.2,,,,
2009,05/24/16 01:00:00 PM,6.978,979.5,,,,
2010,05/24/16 04:00:00 PM,7.280,516.7,,,,
2011,05/24/16 07:00:00 PM,7.481,495.1,,,,
2012,05/24/16 10:00:00 PM,7.079,0.0,,,,
2013,05/25/16 01:00:00 AM,6.877,0.0,,,,
2014,05/25/16 04:00:00 AM,6.775,0.0,,,,
2015,05/25/16 07:00:00 AM,6.573,193.8,,,,
2016,05/25/16 10:00:00 AM,7.179,914.9,,,,
2017,05/25/16 01:00:00 PM,7.682,818.1,,,,
2018,05/25/16 04:00:00 PM,8.581,1377.8,,,,
2019,05/25/16 07:00:00 PM,7.983,161.5,,,,
2020,05/25/16 10:00:00 PM,7.481,0.0,,,,
2021,05/26/16 01:00:00 AM,6.674,0.0,,,,
2022,05/26/16 04:00:00 AM,5.347,0.0,,,,
2023,05/26/16 07:00:00 AM,4.727,699.7,,,,
2024,05/26/16 10:00:00 AM,5.141,1367.0,,,,
2025,05/26/16 01:00:00 PM,6.775,4477.8,,,,
2026,05/26/16 04:00:00 PM,7.179,2755.6,,,,
2027,05/26/16 07:00:00 PM,6.166,236.8,,,,
2028,05/26/16 10:00:00 PM,4.934,0.0,,,,
2029,05/27/16 01:00:00 AM,3.683,0.0,,,,
2030,05/27/16 04:00:00 AM,3.367,0.0,,,,
2031,05/27/16 07:00:00 AM,3.049,183.0,,,,
2032,05/27/16 10:00:00 AM,3.578,2669.5,,,,
2033,05/27/16 01:00:00 PM,5.860,6544.5,,,,
2034,05/27/16 04:00:00 PM,5.244,1636.1,,,,
2035,05/27/16 07:00:00 PM,4.207,366.0,,,,
2036,05/27/16 10:00:00 PM,4.102,0.0,,,,
2037,05/28/16 01:00:00 AM,3.472,0.0,,,,
2038,05/28/16 04:00:00 AM,3.367,0.0,,,,
2039,05/28/16 07:00:00 AM,3.578,764.2,,,,
2040,05/28/16 10:00:00 AM,5.347,1334.7,,,,
2041,05/28/16 01:00:00 PM,7.481,3272.2,,,,
2042,05/28/16 04:00:00 PM,8.082,1808.3,,,,
2043,05/28/16 07:00:00 PM,7.582,301.4,,,,
2044,05/28/16 10:00:00 PM,7.079,0.0,,,,
2045,05/29/16 01:00:00 AM,6.775,0.0,,,,
2046,05/29/16 04:00:00 AM,6.064,0.0,,,,
2047,05/29/16 07:00:00 AM,5.757,559.7,,,,
2048,05/29/16 10:00:00 AM,6.775,893.4,,,,
2049,05/29/16 01:00:00 PM,8.082,3444.5,,,,
2050,05/29/16 04:00:00 PM,7.782,2325.0,,,,
2051,05/29/16 07:00:00 PM,7.280,387.5,,,,
2052,05/29/16 10:00:00 PM,6.064,0.0,,,,
2053,05/30/16 01:00:00 AM,5.037,0.0,,,,
2054,05/30/16 04:00:00 AM,3.893,0.0,,,,
2055,05/30/16 07:00:00 AM,4.102,559.7,,,,
2056,05/30/16 10:00:00 AM,5.962,1054.9,,,,
2057,05/30/16 01:00:00 PM,8.581,1808.3,,,,
2058,05/30/16 04:00:00 PM,9.768,839.6,,,,
2059,05/30/16 07:00:00 PM,9.176,139.9,,,,
2060,05/30/16 10:00:00 PM,8.082,0.0,,,,
2061,05/31/16 01:00:00 AM,7.782,0.0,,,,
2062,05/31/16 04:00:00 AM,7.079,0.0,,,,
2063,05/31/16 07:00:00 AM,7.882,581.3,,,,
2064,05/31/16 10:00:00 AM,9.669,1194.8,,,,
2065,05/31/16 01:00:00 PM,12.110,1808.3,,,,
2066,05/31/16 04:00:00 PM,13.173,850.4,,,,
2067,05/31/16 07:00:00 PM,12.497,452.1,,,,
2068,05/31/16 10:00:00 PM,11.139,0.0,,,,
2069,06/01/16 01:00:00 AM,10.259,0.0,,,,
2070,06/01/16 04:00:00 AM,9.866,0.0,,,,
2071,06/01/16 07:00:00 AM,9.669,505.9,,,,
2072,06/01/16 10:00:00 AM,11.139,1550.0,,,,
2073,06/01/16 01:00:00 PM,12.787,3444.5,,,,
2074,06/01/16 04:00:00 PM,12.883,1722.2,,,,
2075,06/01/16 07:00:00 PM,12.207,635.1,,,,
2076,06/01/16 10:00:00 PM,11.139,0.0,,,,
2077,06/02/16 01:00:00 AM,10.063,0.0,,,,
2078,06/02/16 04:00:00 AM,9.373,0.0,,,,
2079,06/02/16 07:00:00 AM,8.879,495.1,,,,
2080,06/02/16 10:00:00 AM,9.768,2927.8,,,,
2081,06/02/16 01:00:00 PM,10.846,2411.1,,,,
2082,06/02/16 04:00:00 PM,10.357,2497.2,,,,
2083,06/02/16 07:00:00 PM,9.472,505.9,,,,
2084,06/02/16 10:00:00 PM,9.275,0.0,,,,
2085,06/03/16 01:00:00 AM,8.382,0.0,,,,
2086,06/03/16 04:00:00 AM,7.782,0.0,,,,
2087,06/03/16 07:00:00 AM,8.282,516.7,,,,
2088,06/03/16 10:00:00 AM,10.357,1054.9,,,,
2089,06/03/16 01:00:00 PM,12.883,1377.8,,,,
2090,06/03/16 04:00:00 PM,13.846,613.5,,,,
2091,06/03/16 07:00:00 PM,13.654,279.9,,,,
2092,06/03/16 10:00:00 PM,12.980,0.0,,,,
2093,06/04/16 01:00:00 AM,12.401,0.0,,,,
2094,06/04/16 04:00:00 AM,12.013,0.0,,,,
2095,06/04/16 07:00:00 AM,12.690,592.0,,,,
2096,06/04/16 10:00:00 AM,14.421,1119.5,,,,
2097,06/04/16 01:00:00 PM,16.618,1377.8,,,,
2098,06/04/16 04:00:00 PM,17.570,710.4,,,,
2099,06/04/16 07:00:00 PM,16.999,172.2,,,,
2100,06/04/16 10:00:00 PM,15.664,0.0,,,,
2101,06/05/16 01:00:00 AM,14.900,0.0,,,,
2102,06/05/16 04:00:00 AM,14.709,0.0,,,,
2103,06/05/16 07:00:00 AM,15.187,570.5,,,,
2104,06/05/16 10:00:00 AM,16.903,1184.0,,,,
2105,06/05/16 01:00:00 PM,18.996,1377.8,,,,
2106,06/05/16 04:00:00 PM,19.092,721.2,,,,
2107,06/05/16 07:00:00 PM,17.950,183.0,,,,
2108,06/05/16 10:00:00 PM,16.332,0.0,,,,
2109,06/06/16 01:00:00 AM,15.282,0.0,,,,
2110,06/06/16 04:00:00 AM,14.613,0.0,,,,
2111,06/06/16 07:00:00 AM,14.900,549.0,,,,
2112,06/06/16 10:00:00 AM,16.237,1173.3,,,,
2113,06/06/16 01:00:00 PM,17.855,1377.8,,,,
2114,06/06/16 04:00:00 PM,17.760,710.4,,,,
2115,06/06/16 07:00:00 PM,15.569,161.5,,,,
2116,06/06/16 10:00:00 PM,13.654,0.0,,,,
2117,06/07/16 01:00:00 AM,12.497,0.0,,,,
2118,06/07/16 04:00:00 AM,12.207,0.0,,,,
2119,06/07/16 07:00:00 AM,12.594,581.3,,,,
2120,06/07/16 10:00:00 AM,14.421,1259.4,,,,
2121,06/07/16 01:00:00 PM,16.141,1550.0,,,,
2122,06/07/16 04:00:00 PM,16.618,1054.9,,,,
2123,06/07/16 07:00:00 PM,15.760,419.8,,,,
2124,06/07/16 10:00:00 PM,14.421,0.0,,,,
2125,06/08/16 01:00:00 AM,13.269,0.0,,,,
2126,06/08/16 04:00:00 AM,12.690,0.0,,,,
2127,06/08/16 07:00:00 AM,12.013,538.2,,,,
2128,06/08/16 10:00:00 AM,12.787,1550.0,,,,
2129,06/08/16 01:00:00 PM,13.750,4822.3,,,,
2130,06/08/16 04:00:00 PM,12.304,936.5,,,,
2131,06/08/16 07:00:00 PM,10.944,678.1,,,,
2132,06/08/16 10:00:00 PM,9.669,0.0,,,,
2133,06/09/16 01:00:00 AM,8.680,0.0,,,,
2134,06/09/16 04:00:00 AM,7.582,0.0,,,,
2135,06/09/16 07:00:00 AM,7.179,452.1,,,,
2136,06/09/16 10:00:00 AM,8.581,1894.5,,,,
2137,06/09/16 01:00:00 PM,8.978,559.7,,,,
2138,06/09/16 04:00:00 PM,8.581,914.9,,,,
2139,06/09/16 07:00:00 PM,7.983,226.0,,,,
2140,06/09/16 10:00:00 PM,7.079,0.0,,,,
2141,06/10/16 01:00:00 AM,7.481,0.0,,,,
2142,06/10/16 04:00:00 AM,6.370,0.0,,,,
2143,06/10/16 07:00:00 AM,5.037,150.7,,,,
2144,06/10/16 10:00:00 AM,6.370,1248.6,,,,
2145,06/10/16 01:00:00 PM,7.179,1894.5,,,,
2146,06/10/16 04:00:00 PM,7.882,1550.0,,,,
2147,06/10/16 07:00:00 PM,5.552,850.4,,,,
2148,06/10/16 10:00:00 PM,5.141,0.0,,,,
2149,06/11/16 01:00:00 AM,4.415,0.0,,,,
2150,06/11/16 04:00:00 AM,3.472,0.0,,,,
2151,06/11/16 07:00:00 AM,4.415,613.5,,,,
2152,06/11/16 10:00:00 AM,5.860,1808.3,,,,
2153,06/11/16 01:00:00 PM,7.280,1550.0,,,,
2154,06/11/16 04:00:00 PM,7.280,2152.8,,,,
2155,06/11/16 07:00:00 PM,6.877,742.7,,,,
2156,06/11/16 10:00:00 PM,5.962,0.0,,,,
2157,06/12/16 01:00:00 AM,5.037,0.0,,,,
2158,06/12/16 04:00:00 AM,4.207,0.0,,,,
2159,06/12/16 07:00:00 AM,4.727,527.4,,,,
2160,06/12/16 10:00:00 AM,6.775,1065.6,,,,
2161,06/12/16 01:00:00 PM,9.275,4477.8,,,,
2162,06/12/16 04:00:00 PM,10.063,3616.7,,,,
2163,06/12/16 07:00:00 PM,9.373,441.3,,,,
2164,06/12/16 10:00:00 PM,8.382,0.0,,,,
2165,06/13/16 01:00:00 AM,7.179,0.0,,,,
2166,06/13/16 04:00:00 AM,6.775,0.0,,,,
2167,06/13/16 07:00:00 AM,6.877,473.6,,,,
2168,06/13/16 10:00:00 AM,8.282,925.7,,,,
2169,06/13/16 01:00:00 PM,8.382,1291.7,,,,
2170,06/13/16 04:00:00 PM,6.978,796.5,,,,
2171,06/13/16 07:00:00 PM,5.450,107.6,,,,
2172,06/13/16 10:00:00 PM,4.623,0.0,,,,
2173,06/14/16 01:00:00 AM,2.303,0.0,,,,
2174,06/14/16 04:00:00 AM,1.221,0.0,,,,
2175,06/14/16 07:00:00 AM,1.656,904.2,,,,
2176,06/14/16 10:00:00 AM,3.472,1894.5,,,,
2177,06/14/16 01:00:00 PM,4.727,3788.9,,,,
2178,06/14/16 04:00:00 PM,4.623,1894.5,,,,
2179,06/14/16 07:00:00 PM,3.261,290.6,,,,
2180,06/14/16 10:00:00 PM,2.195,0.0,,,,
2181,06/15/16 01:00:00 AM,2.303,0.0,,,,
2182,06/15/16 04:00:00 AM,2.195,0.0,,,,
2183,06/15/16 07:00:00 AM,2.303,344.4,,,,
2184,06/15/16 10:00:00 AM,4.311,2583.4,,,,
2185,06/15/16 01:00:00 PM,6.166,4133.4,,,,
2186,06/15/16 04:00:00 PM,5.757,1151.7,,,,
2187,06/15/16 07:00:00 PM,5.244,904.2,,,,
2188,06/15/16 10:00:00 PM,4.623,0.0,,,,
2189,06/16/16 01:00:00 AM,4.207,0.0,,,,
2190,06/16/16 04:00:00 AM,3.893,0.0,,,,
2191,06/16/16 07:00:00 AM,4.207,624.3,,,,
2192,06/16/16 10:00:00 AM,5.347,3616.7,,,,
2193,06/16/16 01:00:00 PM,6.573,5338.9,,,,
2194,06/16/16 04:00:00 PM,6.064,1463.9,,,,
2195,06/16/16 07:00:00 PM,6.268,462.9,,,,
2196,06/16/16 10:00:00 PM,4.623,0.0,,,,
2197,06/17/16 01:00:00 AM,4.102,0.0,,,,
2198,06/17/16 04:00:00 AM,3.683,0.0,,,,
2199,06/17/16 07:00:00 AM,4.102,495.1,,,,
2200,06/17/16 10:00:00 AM,6.573,1894.5,,,,
2201,06/17/16 01:00:00 PM,7.782,1022.6,,,,
2202,06/17/16 04:00:00 PM,7.582,958.0,,,,
2203,06/17/16 07:00:00 PM,7.481,269.1,,,,
2204,06/17/16 10:00:00 PM,6.978,0.0,,,,
2205,06/18/16 01:00:00 AM,6.877,0.0,,,,
2206,06/18/16 04:00:00 AM,6.573,0.0,,,,
2207,06/18/16 07:00:00 AM,6.573,301.4,,,,
2208,06/18/16 10:00:00 AM,5.757,753.5,,,,
2209,06/18/16 01:00:00 PM,6.674,3788.9,,,,
2210,06/18/16 04:00:00 PM,5.244,721.2,,,,
2211,06/18/16 07:00:00 PM,4.623,473.6,,,,
2212,06/18/16 10:00:00 PM,4.519,0.0,,,,
2213,06/19/16 01:00:00 AM,3.893,0.0,,,,
2214,06/19/16 04:00:00 AM,3.049,0.0,,,,
2215,06/19/16 07:00:00 AM,3.472,505.9,,,,
2216,06/19/16 10:00:00 AM,5.450,1151.7,,,,
2217,06/19/16 01:00:00 PM,7.782,2066.7,,,,
2218,06/19/16 04:00:00 PM,8.879,1001.0,,,,
2219,06/19/16 07:00:00 PM,9.077,828.8,,,,
2220,06/19/16 10:00:00 PM,8.182,0.0,,,,
2221,06/20/16 01:00:00 AM,7.079,0.0,,,,
2222,06/20/16 04:00:00 AM,6.877,0.0,,,,
2223,06/20/16 07:00:00 AM,7.381,409.0,,,,
2224,06/20/16 10:00:00 AM,8.978,2066.7,,,,
2225,06/20/16 01:00:00 PM,11.139,5166.7,,,,
2226,06/20/16 04:00:00 PM,10.944,1334.7,,,,
2227,06/20/16 07:00:00 PM,10.651,1313.2,,,,
2228,06/20/16 10:00:00 PM,9.768,0.0,,,,
2229,06/21/16 01:00:00 AM,8.182,0.0,,,,
2230,06/21/16 04:00:00 AM,7.079,0.0,,,,
2231,06/21/16 07:00:00 AM,6.674,613.5,,,,
2232,06/21/16 10:00:00 AM,8.082,1808.3,,,,
2233,06/21/16 01:00:00 PM,9.965,1550.0,,,,
2234,06/21/16 04:00:00 PM,11.041,1001.0,,,,
2235,06/21/16 07:00:00 PM,10.455,602.8,,,,
2236,06/21/16 10:00:00 PM,9.472,0.0,,,,
2237,06/22/16 01:00:00 AM,8.581,0.0,,,,
2238,06/22/16 04:00:00 AM,7.682,0.0,,,,
2239,06/22/16 07:00:00 AM,7.782,570.5,,,,
2240,06/22/16 10:00:00 AM,9.472,1334.7,,,,
2241,06/22/16 01:00:00 PM,11.819,2755.6,,,,
2242,06/22/16 04:00:00 PM,11.431,1205.6,,,,
2243,06/22/16 07:00:00 PM,11.334,430.6,,,,
2244,06/22/16 10:00:00 PM,10.455,0.0,,,,
2245,06/23/16 01:00:00 AM,9.176,0.0,,,,
2246,06/23/16 04:00:00 AM,8.481,0.0,,,,
2247,06/23/16 07:00:00 AM,8.481,699.7,,,,
2248,06/23/16 10:00:00 AM,8.978,613.5,,,,
2249,06/23/16 01:00:00 PM,10.161,2497.2,,,,
2250,06/23/16 04:00:00 PM,10.259,678.1,,,,
2251,06/23/16 07:00:00 PM,8.978,398.3,,,,
2252,06/23/16 10:00:00 PM,7.280,0.0,,,,
2253,06/24/16 01:00:00 AM,6.471,0.0,,,,
2254,06/24/16 04:00:00 AM,5.757,0.0,,,,
2255,06/24/16 07:00:00 AM,5.347,387.5,,,,
2256,06/24/16 10:00:00 AM,5.962,1205.6,,,,
2257,06/24/16 01:00:00 PM,7.280,1808.3,,,,
2258,06/24/16 04:00:00 PM,8.182,1636.1,,,,
2259,06/24/16 07:00:00 PM,7.983,193.8,,,,
2260,06/24/16 10:00:00 PM,7.582,0.0,,,,
2261,06/25/16 01:00:00 AM,7.381,0.0,,,,
2262,06/25/16 04:00:00 AM,7.079,0.0,,,,
2263,06/25/16 07:00:00 AM,6.877,699.7,,,,
2264,06/25/16 10:00:00 AM,8.581,1980.6,,,,
2265,06/25/16 01:00:00 PM,10.651,4650.0,,,,
2266,06/25/16 04:00:00 PM,11.334,2238.9,,,,
2267,06/25/16 07:00:00 PM,10.553,290.6,,,,
2268,06/25/16 10:00:00 PM,9.472,0.0,,,,
2269,06/26/16 01:00:00 AM,8.680,0.0,,,,
2270,06/26/16 04:00:00 AM,7.782,0.0,,,,
2271,06/26/16 07:00:00 AM,7.882,549.0,,,,
2272,06/26/16 10:00:00 AM,9.866,1141.0,,,,
2273,06/26/16 01:00:00 PM,12.110,1205.6,,,,
2274,06/26/16 04:00:00 PM,13.558,527.4,,,,
2275,06/26/16 07:00:00 PM,13.461,139.9,,,,
2276,06/26/16 10:00:00 PM,12.690,0.0,,,,
2277,06/27/16 01:00:00 AM,11.916,0.0,,,,
2278,06/27/16 04:00:00 AM,11.236,0.0,,,,
2279,06/27/16 07:00:00 AM,11.722,742.7,,,,
2280,06/27/16 10:00:00 AM,13.365,1313.2,,,,
2281,06/27/16 01:00:00 PM,14.900,1377.8,,,,
2282,06/27/16 04:00:00 PM,15.760,1808.3,,,,
2283,06/27/16 07:00:00 PM,15.091,484.4,,,,
2284,06/27/16 10:00:00 PM,13.558,0.0,,,,
2285,06/28/16 01:00:00 AM,12.401,0.0,,,,
2286,06/28/16 04:00:00 AM,11.722,0.0,,,,
2287,06/28/16 07:00:00 AM,11.916,549.0,,,,
2288,06/28/16 10:00:00 AM,13.365,1280.9,,,,
2289,06/28/16 01:00:00 PM,14.421,1356.3,,,,
2290,06/28/16 04:00:00 PM,14.613,753.5,,,,
2291,06/28/16 07:00:00 PM,13.846,96.9,,,,
2292,06/28/16 10:00:00 PM,12.497,0.0,,,,
2293,06/29/16 01:00:00 AM,11.625,0.0,,,,
2294,06/29/16 04:00:00 AM,11.139,0.0,,,,
2295,06/29/16 07:00:00 AM,11.431,559.7,,,,
2296,06/29/16 10:00:00 AM,12.594,1259.4,,,,
2297,06/29/16 01:00:00 PM,13.365,1280.9,,,,
2298,06/29/16 04:00:00 PM,13.942,731.9,,,,
2299,06/29/16 07:00:00 PM,12.980,96.9,,,,
2300,06/29/16 10:00:00 PM,12.110,0.0,,,,
2301,06/30/16 01:00:00 AM,11.236,0.0,,,,
2302,06/30/16 04:00:00 AM,9.768,0.0,,,,
2303,06/30/16 07:00:00 AM,9.669,570.5,,,,
2304,06/30/16 10:00:00 AM,10.846,2927.8,,,,
2305,06/30/16 01:00:00 PM,11.819,1356.3,,,,
2306,06/30/16 04:00:00 PM,12.401,2669.5,,,,
2307,06/30/16 07:00:00 PM,11.916,473.6,,,,
2308,06/30/16 10:00:00 PM,10.944,0.0,,,,
2309,07/01/16 01:00:00 AM,9.472,0.0,,,,
2310,07/01/16 04:00:00 AM,9.176,0.0,,,,
2311,07/01/16 07:00:00 AM,9.965,549.0,,,,
2312,07/01/16 10:00:00 AM,11.431,2411.1,,,,
2313,07/01/16 01:00:00 PM,13.365,2755.6,,,,
2314,07/01/16 04:00:00 PM,13.558,1044.1,,,,
2315,07/01/16 07:00:00 PM,13.076,279.9,,,,
2316,07/01/16 10:00:00 PM,12.013,0.0,,,,
